Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
300,2017/6/27,3665.58,3676.53,3648.76,3674.72,975587.02,12305723.17,0.1806
300,2017/6/28,3664.16,3672.19,3644.03,3646.17,979208.58,12446594.71,-0.7769
300,2017/6/29,3649.25,3669.14,3644.73,3668.83,855894.98,11184726.69,0.6215
300,2017/6/30,3654.74,3669.76,3646.23,3666.8,815100.28,10245998.2,-0.0553
300,2017/7/3,3667.23,3667.6,3633.78,3650.85,888208.6,11521468.79,-0.435
300,2017/7/4,3646.83,3646.85,3611.69,3619.98,950714.13,12535041.76,-0.8453
300,2017/7/5,3611.9,3660.73,3610.46,3659.68,882324.25,12035156.54,1.0966
300,2017/7/6,3654.56,3666.78,3629.56,3660.1,1023792.45,13283712.68,0.0114
300,2017/7/7,3647.64,3657.11,3631.87,3655.93,1037354.97,12346539.26,-0.1139
300,2017/7/10,3647.94,3667.85,3641.53,3653.69,1205919.1,14103462.65,-0.0613
300,2017/7/11,3646.88,3701.21,3646,3670.81,1187608.26,14508436.33,0.4686
300,2017/7/12,3672.63,3691.58,3640.59,3658.82,1222877.92,14349459.91,-0.3265
300,2017/7/13,3656.35,3690.48,3652.57,3686.92,1256695.49,14638867.96,0.7679
300,2017/7/14,3682.62,3703.09,3672.74,3703.09,1055140.05,12102144.89,0.4387
300,2017/7/17,3700.62,3716.47,3621.37,3663.56,1788216,19621725.38,-1.0676
300,2017/7/18,3648.49,3667.54,3622.04,3667.18,1246220.56,14147228.4,0.0989
300,2017/7/19,3660.87,3731.05,3658.2,3729.75,1824777.87,19839245.17,1.7061
300,2017/7/20,3725.14,3750.19,3723.07,3747.88,1424100.39,16926714.99,0.4863
300,2017/7/21,3738.19,3751.7,3722.07,3728.6,1179412.26,14143263.3,-0.5146
300,2017/7/24,3724.38,3755.19,3719.85,3743.47,1348687.22,15470187.47,0.3988
300,2017/7/25,3742.64,3752.16,3713.28,3719.56,1216720.59,13353165.62,-0.6387
300,2017/7/26,3722.88,3738.53,3684.18,3705.39,1363252.1,14651800.49,-0.381
300,2017/7/27,3700.86,3716.69,3672.5,3712.2,1450029.04,16163122.53,0.1837
300,2017/7/28,3703.49,3725.54,3696.78,3721.89,1114113.92,12581786.19,0.2612
300,2017/7/31,3722.43,3746.52,3713.66,3737.87,1484290.39,16089013.32,0.4294
300,2017/8/1,3738.74,3770.4,3737.1,3770.38,1525465.39,17312757.9,0.8697
300,2017/8/2,3768.19,3784.35,3759.28,3760.85,1722933.83,18933678.28,-0.2528
300,2017/8/3,3755.11,3766.35,3718.44,3727.83,1461539.44,16471046.16,-0.8782
300,2017/8/4,3724.72,3738.73,3707,3707.58,1574700.6,16829266.46,-0.5431
300,2017/8/7,3701.22,3730.78,3689.96,3726.8,1242315.3,13434853.75,0.5183
300,2017/8/8,3724.33,3737.33,3718.81,3732.21,1372419.28,14648186.89,0.1454
300,2017/8/9,3728.03,3739,3713.57,3731.04,1246799.89,13722359.83,-0.0313
300,2017/8/10,3724.96,3746.86,3688.18,3715.92,1300851.28,14800516.94,-0.4053
300,2017/8/11,3687.93,3700.49,3645.1,3647.35,1503874.21,16108347.04,-1.8453
300,2017/8/14,3651.38,3698.37,3651.38,3694.68,1153084.51,14023389.41,1.2977
300,2017/8/15,3695.78,3719.29,3692.28,3706.06,1064448.57,12479063.1,0.3078
300,2017/8/16,3701.13,3707.14,3679.73,3701.42,1041341.41,12728216.59,-0.1251
300,2017/8/17,3707.07,3722.62,3704.41,3721.28,1086562.51,13702000.29,0.5364
300,2017/8/18,3707.19,3733.49,3700.41,3724.68,965617.05,12307816.39,0.0913
300,2017/8/21,3731.84,3744.26,3728.62,3740.99,1003130.73,12391171.63,0.4381
300,2017/8/22,3745.75,3758.29,3734.56,3752.3,1002928.56,13113107.84,0.3022
300,2017/8/23,3747.61,3772.46,3741.72,3756.09,1049615.73,12408115.57,0.101
300,2017/8/24,3755.89,3765.71,3729.09,3734.65,899473.72,10773601.91,-0.5709
300,2017/8/25,3736.29,3795.97,3736.29,3795.75,1299409,15069708.31,1.6362
300,2017/8/28,3805.66,3866.94,3805.66,3842.71,1855763.25,23644628.09,1.2371
300,2017/8/29,3839.18,3847.93,3825.76,3834.54,1282270.7,15897868.37,-0.2127
300,2017/8/30,3834.27,3854.71,3827.86,3834.3,1413528.57,16623512.2,-0.0062
300,2017/8/31,3835.84,3840.2,3800.89,3822.09,1329449.35,15707921.61,-0.3184
300,2017/9/1,3825.34,3843.62,3818.16,3830.54,1586455.11,18277043.2,0.221
300,2017/9/4,3828.55,3847.09,3813.55,3845.62,1495663.2,17555106.83,0.3936
300,2017/9/5,3845.55,3865.29,3841.95,3857.05,1249641.55,14577975.53,0.2972
300,2017/9/6,3846.75,3858.25,3831.38,3849.45,1313987.23,15588331.48,-0.1969
300,2017/9/7,3851.69,3858.16,3828.84,3829.87,1238841.81,15611339.71,-0.5086
300,2017/9/8,3830.07,3843.02,3813.98,3825.99,1060365.04,13495858.4,-0.1013
300,2017/9/11,3828.34,3850.74,3817.51,3825.65,1238839.97,15479390.08,-0.009
300,2017/9/12,3832.24,3849.39,3822,3837.93,1441902.42,18760531.2,0.3212
300,2017/9/13,3835.55,3847.78,3822.94,3842.61,954107.85,12625436.09,0.1217
300,2017/9/14,3843.57,3854.49,3820.09,3829.96,1153585.83,14311163.92,-0.3292
300,2017/9/15,3826.15,3843.3,3818.52,3831.3,1224270.06,15347721.52,0.035
300,2017/9/18,3832.96,3862.36,3832.96,3843.14,1179344.05,15284102.85,0.3092
300,2017/9/19,3849.88,3857.3,3820.29,3832.12,1124329.87,14552845.75,-0.2869
300,2017/9/20,3830.16,3850.94,3827.89,3842.44,1011295.42,13504188.24,0.2693
300,2017/9/21,3843.26,3860.8,3837.38,3837.82,1110981.92,14413289.32,-0.1202
300,2017/9/22,3826.46,3842.25,3816.82,3837.73,1006198.02,12836089.49,-0.0023
300,2017/9/25,3829.22,3835.39,3811.12,3817.79,1039489.76,13598023.91,-0.5195
300,2017/9/26,3810.33,3821.69,3808.38,3820.78,818694.07,10103633.48,0.0783
300,2017/9/27,3818.97,3832.57,3818.82,3821.2,856558.11,10929949.22,0.0109
300,2017/9/28,3821.59,3827.33,3813.75,3822.54,935440.69,11564633.85,0.035
300,2017/9/29,3825.2,3852.22,3825.2,3836.5,933060.28,11605677.66,0.3653
300,2017/10/9,3910.12,3918.84,3876.03,3882.21,1355358.51,17194146.08,1.1914
300,2017/10/10,3883,3900.74,3855.47,3889.86,1125325.86,15797973.76,0.1972
300,2017/10/11,3886.82,3913.07,3885.5,3902.69,1044181.51,14415274.01,0.3297
300,2017/10/12,3902.02,3917.44,3897.55,3912.95,943409.21,12314724.86,0.2631
300,2017/10/13,3912.98,3927.17,3908.89,3921,901420.68,11431485.47,0.2057
300,2017/10/16,3926.28,3947.42,3913.32,3913.45,1213550.33,15082375.66,-0.1927
300,2017/10/17,3910.79,3924.61,3900.48,3913.07,822412.27,10670845.17,-0.0096
300,2017/10/18,3914.82,3944.41,3914.82,3944.16,1009698.41,12642037.97,0.7946
300,2017/10/19,3940.58,3944.04,3923.65,3931.25,1065272.52,13318985.52,-0.3274
300,2017/10/20,3918.53,3928.96,3910.2,3926.85,729801.8,9452963.66,-0.1119
300,2017/10/23,3930.89,3936.27,3920.66,3930.8,814849.8,10028091.14,0.1005
300,2017/10/24,3926.23,3959.5,3922.03,3959.4,930581.54,12019215.06,0.7275
300,2017/10/25,3958.17,3978.09,3954,3976.95,882054.58,10682030.95,0.4434
300,2017/10/26,3980.05,4013.6,3973.55,3993.58,1298954.65,17048861.86,0.4181
300,2017/10/27,3992.55,4024.47,3991.35,4021.97,1266728.46,15297483.11,0.711
300,2017/10/30,4022.16,4033.34,3960.27,4009.72,1573876.03,19348983.84,-0.3045
300,2017/10/31,3995.39,4009.28,3983.26,4006.72,1091787.79,14289720.69,-0.0749
300,2017/11/1,4007.91,4032.46,3991.32,3996.62,1304173.8,16647713.86,-0.252
300,2017/11/2,3994.1,3999.23,3971.38,3997.13,1261005.79,15198136.36,0.0128
300,2017/11/3,3992.35,3999.34,3963.03,3992.7,1294044.39,15814205.66,-0.111
300,2017/11/6,3989.18,4021.64,3975.41,4020.89,1220811.59,15891186.11,0.7061
300,2017/11/7,4022.4,4064.22,4021.36,4054.25,1521166.63,19399097.4,0.8296
300,2017/11/8,4051.49,4089.15,4040.58,4048.01,1508277.19,20094974.07,-0.1539
300,2017/11/9,4043.07,4076.61,4038.4,4075.9,1210563.35,15924719.82,0.6891
300,2017/11/10,4070.28,4116.71,4067.66,4111.91,1418171.65,19886983.38,0.8835
300,2017/11/13,4115.55,4137.65,4115.55,4128.07,1514463.09,20593079.45,0.3931
300,2017/11/14,4129.27,4133.55,4086.89,4099.35,1432369.36,19960500.9,-0.6958
300,2017/11/15,4084.21,4102.81,4055.72,4073.67,1206356.96,17775307.54,-0.6265
300,2017/11/16,4063.49,4107.62,4062.27,4105.01,1213844.14,17290388.06,0.7694
300,2017/11/17,4094.08,4122.38,4081.37,4120.85,1917841.19,25307931.4,0.3858
300,2017/11/20,4093.73,4144.51,4060.96,4143.83,1374472.58,19158963.75,0.5577
300,2017/11/21,4131.85,4220.26,4129.98,4217.7,1803508.21,25330219.96,1.7826
300,2017/11/22,4228.37,4260.64,4191.15,4227.57,1864770.03,25429836.17,0.2339
300,2017/11/23,4213.38,4214.19,4086.9,4102.4,1781472.28,23753670.47,-2.9608
300,2017/11/24,4089.47,4116.59,4057.49,4104.2,1308580.4,18291219.14,0.044
300,2017/11/27,4088.93,4088.93,4037.15,4049.95,1434552.68,18300455.12,-1.3219
300,2017/11/28,4034.21,4056.48,4010.3,4055.82,1020580.95,13553964.73,0.1451
300,2017/11/29,4061.36,4069.24,4004.69,4053.75,1245536.42,16574334.13,-0.0511
300,2017/11/30,4034.01,4052.8,3988,4006.1,1079833.45,14582994.83,-1.1756
300,2017/12/1,4003.56,4027.11,3984.38,3998.14,973869.13,13601092.76,-0.1987
300,2017/12/4,3989.05,4032.99,3982.32,4018.86,1026472.19,13822305.55,0.5182
300,2017/12/5,4007.94,4045.93,4006.54,4040.17,1540870.76,19633766.03,0.5303
300,2017/12/6,4027.12,4031.75,3964.81,4015.82,1092862.05,14411495.42,-0.6027
300,2017/12/7,4003.58,4017.95,3955.99,3971.06,902540.45,11965120.15,-1.1147
300,2017/12/8,3962.83,4014.14,3955.44,4003.38,892828.61,12437123.03,0.8139
300,2017/12/11,4006.88,4069.5,4005.27,4069.5,971489.46,14847658.85,1.6516
300,2017/12/12,4068.51,4070.15,4015.46,4016.02,843387.18,12351518.32,-1.3143
300,2017/12/13,4013.83,4052.69,4004.74,4050.09,775461.31,11500638.34,0.8485
300,2017/12/14,4050.9,4057.63,4013.86,4026.15,807688.62,11508694.49,-0.5911
300,2017/12/15,4018.73,4020.27,3974.93,3980.86,890443.89,11847414.42,-1.125
300,2017/12/18,3983.3,4008.07,3967.93,3985.29,778533.75,11172434.99,0.1114
300,2017/12/19,3985.82,4035.63,3985.82,4035.33,775289.85,11599820.43,1.2556
300,2017/12/20,4036.02,4044.85,4015.63,4030.49,906045.03,12681287.81,-0.1199
300,2017/12/21,4023.08,4080.78,4014.65,4067.85,968360.89,13781952.09,0.9269
300,2017/12/22,4064.91,4076.8,4048.49,4054.6,734736.84,10442649.6,-0.3257
300,2017/12/25,4057.42,4086.93,4026.45,4041.54,919269.62,12993883.92,-0.3221
300,2017/12/26,4040.62,4056.86,4015.3,4053.62,911187.9,11972510.06,0.2989
300,2017/12/27,4045.28,4047.74,3986.74,3991.21,1051535.77,14051690.71,-1.5397
300,2017/12/28,3993,4036.7,3980.24,4018.9,1185428.86,15363669.58,0.6937
300,2017/12/29,4022.88,4043.14,4012.88,4030.86,904866.83,12125703.85,0.2975
